1407196800000,95.360001,95.680000,94.360001,95.120003,89.531097,55933000
1407283200000,94.750000,95.480003,94.709999,94.959999,89.380486,38558000
1407369600000,94.930000,95.949997,94.099998,94.480003,89.371040,46711000
1407456000000,94.260002,94.820000,93.279999,94.739998,89.616989,41865000
1407715200000,95.269997,96.080002,94.839996,95.989998,90.799370,36585000
1407801600000,96.040001,96.879997,95.610001,95.970001,90.780479,33795000
1407888000000,96.150002,97.239998,96.040001,97.239998,91.981789,31916000
1407974400000,97.330002,97.570000,96.800003,97.500000,92.227737,28116000
1408060800000,97.900002,98.190002,96.860001,97.980003,92.681770,48951000
1408320000000,98.489998,99.370003,97.980003,99.160004,93.797981,47572000
1408406400000,99.410004,100.680000,99.320000,100.529999,95.093887,69399000
1408492800000,100.440002,101.089996,99.949997,100.570000,95.131729,52699000
1408579200000,100.570000,100.940002,100.110001,100.580002,95.141182,33478000
1408665600000,100.290001,101.470001,100.190002,101.320000,95.841164,44184000
1408924800000,101.790001,102.169998,101.279999,101.540001,96.049286,40270000
1409011200000,101.419998,101.500000,100.860001,100.889999,95.434425,33152000
1409097600000,101.019997,102.570000,100.699997,102.129997,96.607376,52369000
1409184000000,101.589996,102.779999,101.559998,102.250000,96.720871,68460000
1409270400000,102.860001,102.900002,102.199997,102.500000,96.957352,44595000
1409616000000,103.059998,103.739998,102.720001,103.300003,97.714119,53564000
1409702400000,103.099998,103.199997,98.580002,98.940002,93.589867,125421000
1409788800000,98.849998,100.089996,97.790001,98.120003,92.814201,85718000
1409875200000,98.800003,99.389999,98.309998,98.970001,93.618240,58457000
1410134400000,99.300003,99.309998,98.050003,98.360001,93.041229,46356700
1410220800000,99.080002,103.080002,96.139999,97.989998,92.691246,189846300
1410307200000,98.010002,101.110001,97.760002,101.000000,95.538475,100869600
1410393600000,100.410004,101.440002,99.620003,101.430000,95.945229,62353100
1410480000000,101.209999,102.190002,101.080002,101.660004,96.162788,62626100
1410739200000,102.809998,103.050003,101.440002,101.629997,96.134392,61316500
1410825600000,99.800003,101.260002,98.889999,100.860001,95.406036,66908100
1410912000000,101.269997,101.800003,100.589996,101.580002,96.087105,60926500
1410998400000,101.930000,102.349998,101.559998,101.790001,96.285759,37299400
1411084800000,102.290001,102.349998,100.500000,100.959999,95.500633,70902400
1411344000000,101.800003,102.139999,100.580002,101.059998,95.595230,52788400
1411430400000,100.599998,102.940002,100.540001,102.639999,97.089775,63402200
1411516800000,102.160004,102.849998,101.199997,101.750000,96.247917,60171800
1411603200000,100.510002,100.709999,97.720001,97.870003,92.577736,100092000
1411689600000,98.529999,100.750000,98.400002,100.750000,95.301994,62370500
1411948800000,98.650002,100.440002,98.629997,100.110001,94.696594,49766300
1412035200000,100.809998,101.540001,100.529999,100.750000,95.301994,55264100
1412121600000,100.589996,100.690002,98.699997,99.180000,93.816879,51491300
1412208000000,99.269997,100.220001,98.040001,99.900002,94.497955,47757800
1412294400000,99.440002,100.209999,99.040001,99.620003,94.233101,43469600
1412553600000,99.949997,100.650002,99.419998,99.620003,94.233101,37051200
1412640000000,99.430000,100.120003,98.730003,98.750000,93.410141,42094200
1412726400000,98.760002,101.110001,98.309998,100.800003,95.349274,57404700
1412812800000,101.540001,102.379997,100.610001,101.019997,95.557373,77376500
1412899200000,100.690002,102.029999,100.300003,100.730003,95.283066,66331600
1413158400000,101.330002,101.779999,99.809998,99.809998,94.412827,53583400
1413244800000,100.389999,100.519997,98.570000,98.750000,93.410141,63688600
1413331200000,97.970001,99.150002,95.180000,97.540001,92.265572,100933600
1413417600000,95.550003,97.720001,95.410004,96.260002,91.054794,72154500
1413504000000,97.500000,99.000000,96.809998,97.669998,92.388535,68179700
1413763200000,98.320000,99.959999,98.220001,99.760002,94.365532,77517300
1413849600000,103.019997,103.019997,101.269997,102.470001,96.928970,94623900
1413936000000,102.839996,104.110001,102.599998,102.989998,97.420868,68263100
1414022400000,104.080002,105.050003,103.629997,104.830002,99.161377,71074700
1414108800000,105.180000,105.489998,104.529999,105.220001,99.530258,47053900
1414368000000,104.849998,105.480003,104.699997,105.110001,99.426224,34187700
1414454400000,105.400002,106.739998,105.349998,106.739998,100.968079,48060900
1414540800000,106.650002,107.370003,106.360001,107.339996,101.535629,52687900
1414627200000,106.959999,107.349998,105.900002,106.980003,101.195114,40654800
1414713600000,108.010002,108.040001,107.209999,108.000000,102.159950,44639300
1414972800000,108.220001,110.300003,108.010002,109.400002,103.484245,52282600
1415059200000,109.360001,109.489998,107.720001,108.599998,102.727509,41574400
1415145600000,109.099998,109.300003,108.129997,108.860001,102.973450,37435900
1415232000000,108.599998,108.790001,107.800003,108.699997,103.267952,34968500
1415318400000,108.750000,109.320000,108.550003,109.010002,103.562462,33691500
1415577600000,109.019997,109.330002,108.669998,108.830002,103.391457,27195500
1415664000000,108.699997,109.750000,108.400002,109.699997,104.217972,27442300
1415750400000,109.379997,111.430000,109.370003,111.250000,105.690521,46942400
1415836800000,111.800003,113.449997,111.599998,112.820000,107.182076,59522900
1415923200000,113.150002,114.190002,111.209999,114.180000,108.474121,44063600
1416182400000,114.269997,117.279999,113.300003,113.989998,108.293594,46746700
1416268800000,113.940002,115.690002,113.889999,115.470001,109.699631,44224000
1416355200000,115.440002,115.739998,113.800003,114.669998,108.939629,41869200
1416441600000,114.910004,116.860001,114.849998,116.309998,110.497665,43395500
1416528000000,117.510002,117.570000,116.029999,116.470001,110.649666,57179300
1416787200000,116.849998,118.769997,116.620003,118.629997,112.701721,47450800
1416873600000,119.070000,119.750000,117.449997,117.599998,111.723190,68840400
1416960000000,117.940002,119.099998,117.830002,119.000000,113.053238,40768300
1417132800000,119.269997,119.400002,118.050003,118.930000,112.986725,24814400
1417392000000,118.809998,119.250000,111.269997,115.070000,109.319611,83814000
1417478400000,113.500000,115.750000,112.750000,114.629997,108.901619,59348900
1417564800000,115.750000,116.349998,115.110001,115.930000,110.136658,43063400
1417651200000,115.769997,117.199997,115.290001,115.489998,109.718643,42044500
1417737600000,115.989998,116.080002,114.639999,115.000000,109.253128,38318900
1417996800000,114.099998,114.650002,111.620003,112.400002,106.783058,57664900
1418083200000,110.190002,114.300003,109.349998,114.120003,108.417107,60208000
1418169600000,114.410004,114.849998,111.540001,111.949997,106.355537,44565300
1418256000000,112.260002,113.800003,111.339996,111.620003,106.042046,41401700
1418342400000,110.459999,111.870003,109.580002,109.730003,104.246490,56028100
1418601600000,110.699997,111.599998,106.349998,108.230003,102.821449,67218100
1418688000000,106.370003,110.160004,106.260002,106.750000,101.415398,60790700
1418774400000,107.120003,109.839996,106.820000,109.410004,103.942474,53411800
1418860800000,111.870003,112.650002,110.660004,112.650002,107.020561,59006200
1418947200000,112.260002,113.239998,111.660004,111.779999,106.194031,88429800
1419206400000,112.160004,113.489998,111.970001,112.940002,107.296066,45167500
1419292800000,113.230003,113.330002,112.459999,112.540001,106.916069,26028400
1419379200000,112.580002,112.709999,112.010002,112.010002,106.412552,14479600
1419552000000,112.099998,114.519997,112.010002,113.989998,108.293594,33721000
1419811200000,113.790001,114.769997,113.699997,113.910004,108.217598,27598900
1419897600000,113.639999,113.919998,112.110001,112.519997,106.897041,29881500
1419984000000,112.820000,113.129997,110.209999,110.379997,104.863991,41403400
1420156800000,111.389999,111.440002,107.349998,109.330002,103.866470,53204600
1420416000000,108.290001,108.650002,105.410004,106.250000,100.940392,64285500
1420502400000,106.540001,107.430000,104.629997,106.260002,100.949890,65797100
1420588800000,107.199997,108.199997,106.699997,107.750000,102.365440,40105900
1420675200000,109.230003,112.150002,108.699997,111.889999,106.298531,59364500
1420761600000,112.669998,113.250000,110.209999,112.010002,106.412552,53699500
1421020800000,112.599998,112.629997,108.800003,109.250000,103.790474,49650800
1421107200000,111.430000,112.800003,108.910004,110.220001,104.711998,67091900
1421193600000,109.040001,110.489998,108.500000,109.800003,104.312988,48337000
1421280000000,110.000000,110.059998,106.660004,106.820000,101.481903,60014000
1421366400000,107.029999,107.580002,105.199997,105.989998,100.693382,78513300
1421712000000,107.839996,108.970001,106.500000,108.720001,103.286957,49899900
1421798400000,108.949997,111.059998,108.269997,109.550003,104.075485,48575900
1421884800000,110.260002,112.470001,109.720001,112.400002,106.783058,53796400
1421971200000,112.300003,113.750000,111.529999,112.980003,107.334084,46464800
1422230400000,113.739998,114.360001,112.800003,113.099998,107.448074,55615000
1422316800000,112.419998,112.480003,109.029999,109.139999,103.685966,95568700
1422403200000,117.629997,118.120003,115.309998,115.309998,109.547638,146477100
1422489600000,116.320000,119.190002,115.559998,118.900002,112.958244,84436400
1422576000000,118.400002,120.000000,116.849998,117.160004,111.305183,83745500
1422835200000,118.050003,119.169998,116.080002,118.629997,112.701721,62739100
1422921600000,118.500000,119.089996,117.610001,118.650002,112.720718,51915700
1423008000000,118.500000,120.510002,118.309998,119.559998,113.585258,70149700
1423094400000,120.019997,120.230003,119.250000,119.940002,114.395966,42246200
1423180800000,120.019997,120.250000,118.449997,118.930000,113.432640,43706600
1423440000000,118.550003,119.839996,118.430000,119.720001,114.186127,38889800
1423526400000,120.169998,122.150002,120.160004,122.019997,116.379814,62008500
1423612800000,122.769997,124.919998,122.500000,124.879997,119.107613,73561800
1423699200000,126.059998,127.480003,125.570000,126.459999,120.614594,74474500
1423785600000,127.279999,127.279999,125.650002,127.080002,121.205933,54272200
1424131200000,127.489998,128.880005,126.919998,127.830002,121.921249,63152400
1424217600000,127.629997,128.779999,127.449997,128.720001,122.770134,44891700
1424304000000,128.479996,129.029999,128.330002,128.449997,122.512596,37362400
